id_wypozyczenia,id_pracownika,id_auta,id_klienta,id_rodzaj_wypozyczenia,stan_licznika_przed,data_wypozyczenia,id_rezerwacji,id_oddzialu,uwagi
5894,40,137,606,174,561015,18/04/2022,329,252,uwagi
5895,284,266,342,503,577832,09/04/2022,724,790,uwagi
5896,283,247,668,278,560363,05/04/2022,861,683,uwagi
5897,330,704,387,778,552636,14/04/2022,686,650,uwagi
5898,16,217,921,55,535327,13/04/2022,527,229,uwagi
5899,964,856,480,247,512032,06/04/2022,821,749,uwagi
5900,899,545,539,182,579024,19/04/2022,207,460,uwagi
5901,394,67,142,724,577083,15/04/2022,528,501,uwagi
5902,298,214,151,313,543040,11/04/2022,71,368,uwagi
5903,784,597,596,748,545151,16/04/2022,76,994,uwagi
5904,572,896,743,471,543991,19/04/2022,281,652,uwagi
5905,231,487,111,625,555344,08/04/2022,253,348,uwagi
5906,325,781,849,622,599434,17/04/2022,999,935,uwagi
5907,425,69,302,209,566520,14/04/2022,898,956,uwagi
5908,117,973,950,689,586877,11/04/2022,692,160,uwagi
5909,309,972,811,539,545820,15/04/2022,922,163,uwagi
5910,12,175,511,336,595565,11/04/2022,359,958,uwagi
5911,950,358,892,375,542580,06/04/2022,194,584,uwagi
5912,91,91,539,208,506384,08/04/2022,488,897,uwagi
5913,933,179,56,242,515051,08/04/2022,867,781,uwagi
5914,609,789,943,621,596302,09/04/2022,454,957,uwagi
5915,919,812,914,869,516892,09/04/2022,806,244,uwagi
5916,595,999,827,686,508921,04/04/2022,366,894,uwagi
5917,154,853,790,86,503171,08/04/2022,845,327,uwagi
5918,183,712,108,791,549937,15/04/2022,51,412,uwagi
5919,463,504,368,382,531521,11/04/2022,282,250,uwagi
5920,485,87,494,79,508464,12/04/2022,320,765,uwagi
5921,174,685,658,327,553748,16/04/2022,448,413,uwagi
5922,570,293,740,752,500371,10/04/2022,847,543,uwagi
5923,504,897,954,966,539995,10/04/2022,322,347,uwagi
5924,716,603,597,200,568869,19/04/2022,90,279,uwagi
5925,774,409,43,948,509338,15/04/2022,701,275,uwagi
5926,631,149,687,201,544084,10/04/2022,427,952,uwagi
5927,445,273,494,948,516945,16/04/2022,448,914,uwagi
5928,570,769,260,285,537118,05/04/2022,856,484,uwagi
5929,60,946,762,834,535385,04/04/2022,805,781,uwagi
5930,448,506,55,79,565364,09/04/2022,742,279,uwagi
5931,95,168,230,540,544019,15/04/2022,724,487,uwagi
5932,610,172,400,180,593988,11/04/2022,660,464,uwagi
5933,312,516,948,371,546042,06/04/2022,710,205,uwagi
5934,815,515,985,262,501943,11/04/2022,39,340,uwagi
5935,674,781,618,768,594748,08/04/2022,848,307,uwagi
5936,388,571,794,998,574206,16/04/2022,194,177,uwagi
5937,682,853,640,993,536782,17/04/2022,588,364,uwagi
5938,829,297,569,643,581084,19/04/2022,553,905,uwagi
5939,831,592,244,504,537157,10/04/2022,862,271,uwagi
5940,320,709,578,707,527978,12/04/2022,371,705,uwagi
5941,22,564,881,704,541628,04/04/2022,521,697,uwagi
5942,785,108,61,613,540432,06/04/2022,629,255,uwagi
5943,216,182,159,46,577265,14/04/2022,403,549,uwagi
5944,145,264,820,464,597274,16/04/2022,398,170,uwagi
5945,253,768,874,275,533170,12/04/2022,755,979,uwagi
5946,748,275,675,533,538212,14/04/2022,736,145,uwagi
5947,787,365,400,2,554541,04/04/2022,559,48,uwagi
5948,319,961,596,463,522460,08/04/2022,416,926,uwagi
5949,198,813,96,450,558065,16/04/2022,970,725,uwagi
5950,913,724,703,661,599834,05/04/2022,378,193,uwagi
5951,381,113,337,167,547696,18/04/2022,737,169,uwagi
5952,23,295,216,341,525502,17/04/2022,812,803,uwagi
5953,480,227,729,677,503968,17/04/2022,824,127,uwagi
5954,621,794,852,533,551708,16/04/2022,554,194,uwagi
5955,516,931,386,896,504327,13/04/2022,723,63,uwagi
5956,521,459,232,543,575281,10/04/2022,447,884,uwagi
5957,8,259,686,488,548520,07/04/2022,415,165,uwagi
5958,525,238,292,146,503107,08/04/2022,143,678,uwagi
5959,549,696,871,64,562613,16/04/2022,257,960,uwagi
5960,670,979,23,190,543722,14/04/2022,254,733,uwagi
5961,191,701,616,198,595860,13/04/2022,302,686,uwagi
5962,444,716,850,969,595283,11/04/2022,141,114,uwagi
5963,984,284,792,533,597879,13/04/2022,663,596,uwagi
5964,605,920,556,275,589792,13/04/2022,578,464,uwagi
5965,336,831,197,526,553115,15/04/2022,812,724,uwagi
5966,490,113,409,934,582752,13/04/2022,259,903,uwagi
5967,781,399,17,765,568214,13/04/2022,808,297,uwagi
5968,661,471,892,266,538986,13/04/2022,448,541,uwagi
5969,288,25,5,623,585515,17/04/2022,201,149,uwagi
5970,387,12,872,877,512425,10/04/2022,280,810,uwagi
5971,952,538,712,733,593639,09/04/2022,728,497,uwagi
5972,619,536,793,280,500650,07/04/2022,685,546,uwagi
5973,397,132,86,685,515602,12/04/2022,90,308,uwagi
5974,12,290,456,398,530158,07/04/2022,327,274,uwagi
5975,426,606,84,378,514314,09/04/2022,795,110,uwagi
5976,80,523,607,699,505860,08/04/2022,399,978,uwagi
5977,66,84,523,462,521513,04/04/2022,609,146,uwagi
5978,372,698,453,383,598751,13/04/2022,908,780,uwagi
5979,290,235,54,715,583990,18/04/2022,137,93,uwagi
5980,984,932,203,63,545408,14/04/2022,809,761,uwagi
5981,513,208,739,578,529062,06/04/2022,261,40,uwagi
5982,506,870,185,877,556670,17/04/2022,638,260,uwagi
5983,555,546,40,844,577970,09/04/2022,93,559,uwagi
5984,620,229,651,603,516006,14/04/2022,854,666,uwagi
5985,615,662,426,127,586855,06/04/2022,164,705,uwagi
5986,160,425,744,665,529377,16/04/2022,929,542,uwagi
5987,861,567,802,415,511190,19/04/2022,841,258,uwagi
5988,892,933,817,512,516124,18/04/2022,467,114,uwagi
5989,322,320,780,936,598128,10/04/2022,205,63,uwagi
5990,850,369,767,10,579351,07/04/2022,511,674,uwagi
5991,88,440,216,948,500592,08/04/2022,17,363,uwagi
5992,118,857,621,10,578945,07/04/2022,437,521,uwagi
5993,951,904,635,273,522336,08/04/2022,414,208,uwagi
5994,205,619,270,55,598708,08/04/2022,37,64,uwagi
5995,781,548,738,868,598694,12/04/2022,954,816,uwagi
5996,993,971,179,111,582701,06/04/2022,799,121,uwagi
5997,617,236,641,568,513848,05/04/2022,276,840,uwagi
5998,362,689,47,567,530700,06/04/2022,317,621,uwagi
5999,295,353,685,75,590040,06/04/2022,422,943,uwagi
6000,888,376,759,881,534508,07/04/2022,937,991,uwagi
6001,173,735,111,789,596969,17/04/2022,752,356,uwagi
6002,109,27,195,471,571561,06/04/2022,242,37,uwagi
6003,23,558,658,317,591083,06/04/2022,342,392,uwagi
6004,812,764,334,699,513882,16/04/2022,93,579,uwagi
6005,484,29,570,656,576289,07/04/2022,681,445,uwagi
6006,733,433,801,841,545931,18/04/2022,996,311,uwagi
6007,175,237,348,198,579438,17/04/2022,5,515,uwagi
6008,706,347,906,517,511045,04/04/2022,240,215,uwagi
6009,250,332,794,734,535966,12/04/2022,364,390,uwagi
6010,123,45,834,856,547641,04/04/2022,634,696,uwagi
6011,936,630,7,111,586556,06/04/2022,354,309,uwagi
6012,660,359,823,366,570526,19/04/2022,728,882,uwagi
6013,816,968,97,66,529879,10/04/2022,891,799,uwagi
6014,659,254,188,781,529773,05/04/2022,22,637,uwagi
6015,775,655,332,710,528400,17/04/2022,339,821,uwagi
6016,150,693,129,810,505097,04/04/2022,952,175,uwagi
6017,757,679,57,572,564633,09/04/2022,153,637,uwagi
6018,946,44,436,604,529674,08/04/2022,623,385,uwagi
6019,595,644,21,369,529858,13/04/2022,353,79,uwagi
6020,583,692,900,733,538354,08/04/2022,28,542,uwagi
6021,435,979,717,191,565770,16/04/2022,773,763,uwagi
6022,305,926,400,250,596821,04/04/2022,835,853,uwagi
6023,265,458,238,860,510091,11/04/2022,258,229,uwagi
6024,400,611,307,983,530176,08/04/2022,206,715,uwagi
6025,686,234,256,120,521198,12/04/2022,973,311,uwagi
6026,870,745,74,174,566969,16/04/2022,473,423,uwagi
6027,638,308,276,903,576510,07/04/2022,513,763,uwagi
6028,867,771,991,266,538145,09/04/2022,297,248,uwagi
6029,684,503,962,369,573573,16/04/2022,218,489,uwagi
6030,948,190,799,818,593426,07/04/2022,873,992,uwagi
6031,604,346,414,242,565294,04/04/2022,690,145,uwagi
6032,419,203,907,285,597323,09/04/2022,898,550,uwagi
6033,355,195,798,38,569668,12/04/2022,759,407,uwagi
6034,433,977,895,381,516628,05/04/2022,694,198,uwagi
6035,101,566,189,705,591110,18/04/2022,603,947,uwagi
6036,565,293,92,983,549439,06/04/2022,998,267,uwagi
6037,468,896,816,823,508950,16/04/2022,613,861,uwagi
6038,787,372,267,219,534822,16/04/2022,162,599,uwagi
6039,515,856,797,616,542105,05/04/2022,985,320,uwagi
6040,333,588,266,897,587924,05/04/2022,357,879,uwagi
6041,374,355,145,842,525018,09/04/2022,961,664,uwagi
6042,340,573,524,126,594447,09/04/2022,791,345,uwagi
6043,293,952,944,808,580687,09/04/2022,740,423,uwagi
6044,228,725,742,561,531123,08/04/2022,8,457,uwagi
6045,191,365,335,565,571944,05/04/2022,479,406,uwagi
6046,970,439,69,310,501166,04/04/2022,593,436,uwagi
6047,957,383,780,249,533471,05/04/2022,723,57,uwagi
6048,142,462,479,370,518600,05/04/2022,221,930,uwagi
6049,498,228,386,688,559227,18/04/2022,721,252,uwagi
6050,312,200,658,282,563804,13/04/2022,726,591,uwagi
6051,650,319,26,606,570156,09/04/2022,806,855,uwagi
6052,37,529,911,178,599013,06/04/2022,389,548,uwagi
6053,177,610,477,674,583678,19/04/2022,863,362,uwagi
6054,430,584,613,741,578220,16/04/2022,270,23,uwagi
6055,421,996,613,70,531452,06/04/2022,639,676,uwagi
6056,17,444,531,53,597206,05/04/2022,442,231,uwagi
6057,963,831,778,139,543923,16/04/2022,255,812,uwagi
6058,277,118,173,706,570026,07/04/2022,786,446,uwagi
6059,483,56,468,903,505142,16/04/2022,81,973,uwagi
6060,366,720,649,383,516304,08/04/2022,179,435,uwagi
6061,136,621,665,98,545029,04/04/2022,443,236,uwagi
6062,890,697,48,166,581386,16/04/2022,220,871,uwagi
6063,515,6,317,997,506102,11/04/2022,785,900,uwagi
6064,113,865,872,479,558399,06/04/2022,521,861,uwagi
6065,748,700,295,883,531944,11/04/2022,960,980,uwagi
6066,770,402,216,660,509818,08/04/2022,263,825,uwagi
6067,913,483,696,427,548779,19/04/2022,12,423,uwagi
6068,549,797,323,662,566093,18/04/2022,194,140,uwagi
6069,245,715,1,992,541367,10/04/2022,295,875,uwagi
6070,734,255,854,503,565589,12/04/2022,69,163,uwagi
6071,755,331,987,667,581304,17/04/2022,683,93,uwagi
6072,301,695,516,850,549015,19/04/2022,838,511,uwagi
6073,152,31,651,396,574533,05/04/2022,651,388,uwagi
6074,160,946,263,893,519997,08/04/2022,116,395,uwagi
6075,856,184,558,610,551475,04/04/2022,544,277,uwagi
6076,328,227,369,629,592040,10/04/2022,884,479,uwagi
6077,411,721,990,562,575133,16/04/2022,640,958,uwagi
6078,497,291,346,656,523611,17/04/2022,608,548,uwagi
6079,437,724,943,292,590701,14/04/2022,500,902,uwagi
6080,422,44,178,750,527013,19/04/2022,547,379,uwagi
6081,191,430,857,602,514989,14/04/2022,846,163,uwagi
6082,902,486,121,398,577585,19/04/2022,466,54,uwagi
6083,12,74,602,449,579641,18/04/2022,545,740,uwagi
6084,704,44,642,126,508771,05/04/2022,820,875,uwagi
6085,358,367,253,549,579556,19/04/2022,110,150,uwagi
6086,946,955,313,847,544024,14/04/2022,433,245,uwagi
6087,217,899,299,229,597164,05/04/2022,900,677,uwagi
6088,769,444,417,472,548732,15/04/2022,58,597,uwagi
6089,576,878,472,933,524371,19/04/2022,725,482,uwagi
6090,40,834,631,985,578833,04/04/2022,943,832,uwagi
6091,229,376,76,445,527345,08/04/2022,375,673,uwagi
6092,246,274,349,14,571686,09/04/2022,765,485,uwagi
6093,205,823,82,780,570053,13/04/2022,553,713,uwagi
6094,945,277,194,984,511018,18/04/2022,824,969,uwagi
6095,899,767,800,128,514196,05/04/2022,876,572,uwagi
6096,416,250,245,661,552304,12/04/2022,594,674,uwagi
6097,240,359,159,445,518093,17/04/2022,240,224,uwagi
6098,882,793,936,826,506873,12/04/2022,129,810,uwagi
6099,179,953,778,78,571944,04/04/2022,578,205,uwagi
6100,862,453,777,277,570232,17/04/2022,21,938,uwagi
6101,226,614,611,466,597209,09/04/2022,770,910,uwagi
6102,154,9,133,35,580068,15/04/2022,69,861,uwagi
6103,870,197,670,49,514937,19/04/2022,447,126,uwagi
6104,869,24,331,731,547666,06/04/2022,107,8,uwagi
6105,179,128,945,405,574123,05/04/2022,556,870,uwagi
6106,714,325,779,867,533322,16/04/2022,912,901,uwagi
6107,134,980,762,4,517630,11/04/2022,431,52,uwagi
6108,326,878,178,195,590124,11/04/2022,508,925,uwagi
6109,378,615,932,557,574148,05/04/2022,877,962,uwagi
6110,483,432,831,197,575597,14/04/2022,610,63,uwagi
6111,90,522,964,224,550101,09/04/2022,725,227,uwagi
6112,678,155,279,3,503183,04/04/2022,456,198,uwagi
6113,934,964,123,311,557729,09/04/2022,54,868,uwagi
6114,319,930,830,802,536139,16/04/2022,660,998,uwagi
6115,118,270,60,207,579114,15/04/2022,23,430,uwagi
6116,293,748,656,970,590170,17/04/2022,935,973,uwagi
6117,934,390,170,867,535247,17/04/2022,293,178,uwagi
6118,930,346,46,249,527597,09/04/2022,875,51,uwagi
6119,638,535,48,755,580414,15/04/2022,108,962,uwagi
6120,596,131,391,888,587743,06/04/2022,47,857,uwagi
6121,780,981,830,713,537029,11/04/2022,1000,580,uwagi
6122,723,292,757,653,563736,10/04/2022,803,902,uwagi
6123,914,677,952,551,521113,15/04/2022,999,306,uwagi
6124,16,106,267,611,523612,08/04/2022,658,498,uwagi
6125,114,705,355,893,568533,06/04/2022,185,606,uwagi
6126,56,184,185,779,547481,04/04/2022,942,431,uwagi
6127,113,744,332,26,542033,08/04/2022,283,577,uwagi
6128,632,282,882,647,538734,05/04/2022,149,258,uwagi
6129,624,806,756,738,551030,16/04/2022,111,630,uwagi
6130,196,295,235,252,547769,04/04/2022,420,30,uwagi
6131,953,361,461,65,510455,06/04/2022,793,91,uwagi
6132,525,76,667,157,535692,06/04/2022,548,804,uwagi
6133,745,697,61,368,550207,08/04/2022,816,105,uwagi
6134,13,926,735,208,521990,15/04/2022,970,460,uwagi
6135,698,389,489,651,574988,14/04/2022,950,715,uwagi
6136,855,742,805,380,581727,13/04/2022,472,536,uwagi
6137,175,20,339,919,571542,13/04/2022,400,287,uwagi
6138,218,215,391,230,514030,08/04/2022,126,438,uwagi
6139,361,95,898,58,548362,11/04/2022,386,708,uwagi
6140,234,336,423,88,507718,08/04/2022,228,468,uwagi
6141,895,699,3,69,571805,17/04/2022,342,988,uwagi
6142,434,741,274,651,595531,10/04/2022,665,881,uwagi
6143,96,790,319,456,588415,13/04/2022,216,514,uwagi
6144,368,602,222,602,593707,18/04/2022,645,690,uwagi
6145,15,872,157,909,557066,10/04/2022,160,978,uwagi
6146,289,501,965,723,524148,15/04/2022,238,374,uwagi
6147,197,902,254,293,569132,16/04/2022,573,749,uwagi
6148,576,789,262,944,539006,08/04/2022,484,545,uwagi
6149,328,128,234,342,599946,11/04/2022,391,251,uwagi
6150,571,550,228,859,505009,14/04/2022,192,581,uwagi
6151,292,430,955,489,533140,05/04/2022,209,781,uwagi
6152,23,781,530,599,556898,07/04/2022,791,542,uwagi
6153,960,275,86,287,540198,11/04/2022,320,628,uwagi
6154,402,710,878,972,525880,15/04/2022,106,831,uwagi
6155,309,297,412,601,572642,18/04/2022,366,89,uwagi
6156,58,574,870,81,535414,18/04/2022,399,679,uwagi
6157,924,190,221,883,546392,10/04/2022,307,169,uwagi
6158,866,626,796,268,533511,09/04/2022,674,239,uwagi
6159,594,779,70,903,507533,12/04/2022,481,504,uwagi
6160,802,847,593,860,541959,16/04/2022,462,941,uwagi
6161,774,861,619,697,505000,13/04/2022,840,580,uwagi
6162,514,146,748,380,577064,08/04/2022,544,648,uwagi
6163,106,217,887,700,599505,19/04/2022,956,603,uwagi
6164,71,436,106,873,528198,09/04/2022,698,732,uwagi
6165,702,160,672,476,502004,05/04/2022,291,173,uwagi
6166,71,130,752,584,527482,09/04/2022,499,964,uwagi
6167,46,42,611,152,525818,14/04/2022,497,851,uwagi
6168,254,453,454,324,588821,12/04/2022,560,196,uwagi
6169,171,257,928,872,541653,15/04/2022,600,348,uwagi
6170,437,891,520,507,501977,04/04/2022,271,91,uwagi
6171,295,769,55,341,581043,04/04/2022,666,492,uwagi
6172,69,163,343,322,561462,08/04/2022,796,646,uwagi
6173,503,355,842,674,561141,04/04/2022,769,545,uwagi
6174,28,368,892,465,525791,07/04/2022,412,972,uwagi
6175,278,682,62,573,545026,14/04/2022,117,913,uwagi
6176,261,782,404,330,594379,16/04/2022,746,652,uwagi
6177,559,542,297,62,589566,06/04/2022,138,735,uwagi
6178,508,907,279,536,527420,12/04/2022,171,1000,uwagi
6179,533,582,971,810,526332,09/04/2022,33,383,uwagi
6180,714,149,295,975,593003,05/04/2022,699,304,uwagi
6181,874,444,955,433,598489,13/04/2022,252,494,uwagi
6182,881,389,228,388,529526,08/04/2022,507,923,uwagi
6183,570,678,923,102,525939,09/04/2022,893,912,uwagi
6184,523,926,294,237,507383,06/04/2022,588,211,uwagi
6185,4,286,515,878,572957,07/04/2022,469,310,uwagi
6186,715,721,804,595,510904,11/04/2022,31,983,uwagi
6187,405,538,906,974,521516,08/04/2022,828,76,uwagi
6188,475,721,987,998,564544,11/04/2022,281,234,uwagi
6189,720,868,445,724,515381,09/04/2022,959,601,uwagi
6190,884,428,911,598,514720,16/04/2022,715,193,uwagi
6191,257,746,176,661,528267,10/04/2022,81,635,uwagi
6192,498,908,710,973,562811,10/04/2022,697,970,uwagi
6193,274,977,204,993,584445,18/04/2022,648,716,uwagi
6194,999,606,317,882,503277,15/04/2022,228,480,uwagi
6195,180,942,673,437,568649,11/04/2022,848,97,uwagi
6196,970,929,732,467,583623,05/04/2022,441,440,uwagi
6197,465,138,410,738,511356,04/04/2022,613,731,uwagi
6198,959,260,447,957,586531,07/04/2022,764,838,uwagi
6199,899,991,318,79,593229,07/04/2022,990,515,uwagi
6200,619,838,612,588,576566,11/04/2022,343,55,uwagi
6201,602,783,495,67,591997,16/04/2022,904,805,uwagi
6202,34,516,535,992,577531,11/04/2022,982,948,uwagi
6203,641,745,786,539,573558,11/04/2022,104,617,uwagi
6204,668,93,132,287,593015,14/04/2022,743,875,uwagi
6205,696,85,930,298,586714,08/04/2022,424,364,uwagi
6206,788,328,168,821,584288,08/04/2022,703,813,uwagi
6207,619,685,760,259,542891,07/04/2022,546,798,uwagi
6208,165,649,415,833,574153,14/04/2022,546,119,uwagi
6209,672,288,994,368,537168,11/04/2022,924,666,uwagi
6210,239,347,30,26,567414,05/04/2022,198,847,uwagi
6211,518,900,659,136,558398,12/04/2022,419,394,uwagi
6212,13,965,192,178,561309,05/04/2022,606,10,uwagi
6213,355,152,129,27,543849,17/04/2022,123,394,uwagi
6214,811,46,59,49,539228,11/04/2022,89,75,uwagi
6215,67,286,922,584,518489,12/04/2022,581,719,uwagi
6216,769,999,113,782,596317,13/04/2022,305,960,uwagi
6217,577,910,969,931,506091,06/04/2022,98,958,uwagi
6218,500,220,351,310,526524,14/04/2022,410,359,uwagi
6219,658,498,434,724,578293,13/04/2022,355,308,uwagi
6220,968,936,26,737,593400,17/04/2022,139,519,uwagi
6221,898,443,478,474,535254,04/04/2022,447,405,uwagi
6222,414,545,362,913,576391,18/04/2022,713,223,uwagi
6223,30,123,582,687,562008,11/04/2022,15,411,uwagi
6224,404,370,719,371,530464,11/04/2022,745,108,uwagi
6225,239,883,626,136,532530,18/04/2022,104,610,uwagi
6226,678,550,14,92,509399,18/04/2022,375,5,uwagi
6227,858,88,227,888,520953,11/04/2022,808,574,uwagi
6228,830,823,985,233,519166,18/04/2022,703,604,uwagi
6229,497,447,711,735,532899,12/04/2022,337,871,uwagi
6230,655,441,480,333,599035,14/04/2022,494,424,uwagi
6231,85,869,428,943,595570,19/04/2022,655,830,uwagi
6232,166,462,404,995,528400,18/04/2022,388,228,uwagi
6233,476,90,831,972,553618,17/04/2022,542,707,uwagi
6234,866,879,578,520,531909,17/04/2022,58,852,uwagi
6235,310,552,276,394,541942,06/04/2022,703,337,uwagi
6236,376,357,166,541,581864,17/04/2022,569,536,uwagi
6237,103,956,763,579,504555,04/04/2022,594,551,uwagi
6238,582,136,258,447,501406,19/04/2022,835,967,uwagi
6239,334,893,818,643,544346,10/04/2022,93,37,uwagi
6240,863,796,373,238,515232,11/04/2022,538,779,uwagi
6241,971,107,314,74,506183,04/04/2022,77,652,uwagi
6242,108,670,203,690,580509,10/04/2022,460,137,uwagi
6243,820,295,103,153,518666,18/04/2022,921,795,uwagi
6244,631,14,832,493,580876,17/04/2022,204,731,uwagi
6245,962,742,510,933,584748,09/04/2022,823,6,uwagi
6246,910,900,658,17,556877,19/04/2022,860,706,uwagi
6247,374,320,842,194,561342,15/04/2022,945,346,uwagi
6248,801,865,141,431,587778,13/04/2022,972,924,uwagi
6249,687,176,655,648,591665,07/04/2022,164,580,uwagi
6250,765,987,586,674,588544,12/04/2022,243,691,uwagi
6251,455,103,396,829,542185,13/04/2022,238,22,uwagi
6252,36,183,367,836,504661,12/04/2022,507,266,uwagi
6253,925,479,189,611,565343,14/04/2022,843,259,uwagi
6254,571,7,839,335,599285,10/04/2022,424,8,uwagi
6255,879,667,698,333,576903,11/04/2022,94,161,uwagi
6256,191,332,182,227,551367,13/04/2022,549,62,uwagi
6257,561,55,328,485,553285,09/04/2022,516,96,uwagi
6258,187,359,355,757,536517,05/04/2022,193,91,uwagi
6259,359,616,99,237,528211,06/04/2022,796,569,uwagi
6260,52,890,730,243,522127,12/04/2022,911,469,uwagi
6261,735,459,530,296,551362,05/04/2022,857,780,uwagi
6262,47,373,876,233,573124,14/04/2022,230,990,uwagi
6263,97,422,80,455,503759,18/04/2022,178,691,uwagi
6264,320,974,260,371,586339,19/04/2022,989,613,uwagi
6265,85,900,82,820,535875,09/04/2022,611,115,uwagi
6266,873,468,895,919,584001,19/04/2022,771,152,uwagi
6267,572,1000,141,668,542160,15/04/2022,221,123,uwagi
6268,460,399,813,779,537176,18/04/2022,73,150,uwagi
6269,236,62,763,320,596095,16/04/2022,844,140,uwagi
6270,320,455,255,193,592192,12/04/2022,149,111,uwagi
6271,762,920,263,334,591886,06/04/2022,404,1,uwagi
6272,341,624,123,800,502147,14/04/2022,936,579,uwagi
6273,394,8,729,629,506913,16/04/2022,491,949,uwagi
6274,31,335,88,350,578903,05/04/2022,342,542,uwagi
6275,711,491,653,473,540988,15/04/2022,916,807,uwagi
6276,329,319,807,670,594177,08/04/2022,930,469,uwagi
6277,964,866,48,357,587341,18/04/2022,776,985,uwagi
6278,943,267,934,973,560121,18/04/2022,21,323,uwagi
6279,391,363,865,102,585329,09/04/2022,517,575,uwagi
6280,264,433,381,592,575053,18/04/2022,187,262,uwagi
6281,693,117,730,656,598211,17/04/2022,778,13,uwagi
6282,856,554,997,799,581968,13/04/2022,930,771,uwagi
6283,421,951,94,812,531311,07/04/2022,958,913,uwagi
6284,167,475,487,430,590642,13/04/2022,867,22,uwagi
6285,657,54,283,350,517009,15/04/2022,13,5,uwagi
6286,153,790,17,8,534299,09/04/2022,14,806,uwagi
6287,163,944,577,584,589417,07/04/2022,670,395,uwagi
6288,208,627,308,374,510097,13/04/2022,794,804,uwagi
6289,8,660,825,665,571325,10/04/2022,108,14,uwagi
6290,884,120,19,36,590981,05/04/2022,36,44,uwagi
